cellID/mutID	mut0	mut1	mut2	mut3	mut4	mut5	mut6
cell4809	1	0	1	1	0	1	0
cell4810	0	1	0	1	0	1	1
cell4811	0	1	0	1	0	1	1
cell4812	0	1	0	1	0	0	1
cell4813	0	0	0	0	0	0	1
cell4814	0	0	1	1	0	1	1
cell4815	0	0	0	0	0	1	1
cell4816	0	0	1	1	0	1	1
cell4817	0	1	0	1	0	0	1
cell4818	0	0	0	0	0	0	1
cell4819	1	0	1	1	0	1	0
cell4820	0	0	0	0	0	0	1
cell4821	0	1	0	1	0	0	1
cell4822	0	0	0	1	0	1	1
cell4823	0	0	0	1	0	1	1
cell4824	0	0	1	1	0	1	1
cell4825	0	1	0	1	0	1	1
cell4826	0	0	1	1	0	1	1
cell4827	0	0	0	0	0	1	1
cell4828	0	0	0	0	0	1	1
cell4829	0	0	0	0	0	0	1
cell4830	0	0	0	0	0	0	1
cell4831	0	0	0	0	0	1	1
cell4832	1	0	1	1	0	1	0
cell4833	0	0	1	1	0	1	1
cell4834	0	1	0	1	0	1	1
cell4835	0	0	0	0	0	1	1
cell4836	0	0	0	0	0	0	1
cell4837	0	0	0	0	0	0	1
cell4838	0	0	1	1	0	1	1
cell4839	0	0	0	0	0	0	1
cell4840	1	0	1	1	0	1	0
cell4841	0	0	0	1	0	1	1
cell4842	0	1	0	1	0	1	1
cell4843	0	1	0	1	0	0	1
cell4844	0	0	0	1	0	1	1
cell4845	0	1	0	1	0	1	1
cell4846	0	0	0	0	0	0	1
cell4847	0	0	0	1	0	1	1
cell4848	0	0	0	0	0	1	1
cell4849	0	1	0	1	0	0	1
cell4850	1	0	1	1	0	1	0
cell4851	0	1	0	1	0	1	1
cell4852	0	1	0	1	0	1	1
cell4853	0	0	0	1	0	1	1
cell4854	0	1	0	1	0	1	1
cell4855	0	0	1	1	0	1	1
cell4856	0	0	0	1	0	1	1
cell4857	0	1	0	1	0	1	1
cell4858	0	0	0	1	0	1	1
cell4859	0	0	0	0	0	1	1
cell4860	0	0	0	0	0	1	1
cell4861	0	0	1	1	0	1	1
cell4862	0	1	0	1	0	1	1
cell4863	0	0	0	0	0	1	1
cell4864	0	0	1	1	0	1	1
cell4865	1	0	1	1	0	1	0
cell4866	0	0	1	1	0	1	1
cell4867	0	1	0	1	0	0	1
cell4868	0	0	1	1	0	1	1
cell4869	0	0	0	1	0	1	1
cell4870	0	1	0	1	0	1	1
cell4871	0	1	0	1	0	1	1
cell4872	0	0	1	1	0	1	1
cell4873	1	0	1	1	0	1	0
cell4874	0	1	0	1	0	0	1
cell4875	0	1	0	1	0	1	1
cell4876	0	1	0	1	0	1	1
cell4877	0	0	1	1	0	1	1
cell4878	0	1	0	1	0	1	1
cell4879	0	0	0	1	0	1	1
cell4880	0	0	0	0	0	0	1
cell4881	0	0	1	1	0	1	1
cell4882	0	1	0	1	0	1	1
cell4883	0	1	0	1	0	1	1
cell4884	0	1	0	1	0	1	1
cell4885	0	0	1	1	0	1	1
cell4886	1	0	1	1	0	1	0
cell4887	0	1	0	1	0	1	1
cell4888	0	0	0	1	0	1	1
cell4889	0	0	0	1	0	1	1
cell4890	0	0	0	0	0	1	1
cell4891	0	0	0	1	0	1	1
cell4892	0	1	0	1	0	1	1
cell4893	0	1	0	1	0	0	1
cell4894	0	0	0	0	0	1	1
cell4895	0	0	0	1	0	1	1
cell4896	0	1	0	1	0	0	1
cell4897	0	1	0	1	0	1	1
cell4898	0	0	1	1	0	1	1
cell4899	0	1	0	1	0	1	1
cell4900	1	0	1	1	0	1	0
cell4901	0	0	0	1	0	1	1
cell4902	0	0	0	0	0	1	1
cell4903	0	0	0	0	0	1	1
cell4904	0	1	0	1	0	0	1
cell4905	0	1	0	1	0	1	1
cell4906	0	0	0	1	0	1	1
cell4907	1	0	1	1	0	1	0
cell4908	0	1	0	1	0	0	1
cell4909	0	0	0	0	0	0	1
cell4910	0	1	0	1	0	1	1
cell4911	0	0	1	1	0	1	1
cell4912	0	0	0	0	0	0	1
cell4913	0	0	1	1	0	1	1
cell4914	0	1	0	1	0	0	1
cell4915	0	0	0	1	0	1	1
cell4916	0	1	0	1	0	0	1
cell4917	0	1	0	1	0	0	1
cell4918	1	0	1	1	0	1	0
cell4919	0	0	0	0	0	1	1
cell4920	0	1	0	1	0	0	1
cell4921	0	1	0	1	0	0	1
cell4922	0	0	0	0	0	0	1
cell4923	0	0	0	1	0	1	1
cell4924	0	0	0	1	0	1	1
cell4925	0	0	0	0	0	1	1
cell4926	0	1	0	1	0	1	1
cell4927	1	0	1	1	0	1	0
cell4928	1	0	1	1	0	1	0
cell4929	1	0	1	1	0	1	0
cell4930	0	1	0	1	0	1	1
cell4931	0	0	0	1	0	1	1
cell4932	0	1	0	1	0	0	1
cell4933	0	0	1	1	0	1	1
cell4934	0	0	0	0	0	0	1
cell4935	0	1	0	1	0	1	1
cell4936	0	0	0	1	0	1	1
cell4937	0	1	0	1	0	0	1
cell4938	0	1	0	1	0	0	1
cell4939	0	1	0	1	0	1	1
cell4940	0	0	0	0	0	1	1
cell4941	0	0	0	1	0	1	1
cell4942	0	1	0	1	0	0	1
cell4943	0	0	1	1	0	1	1
cell4944	0	0	0	0	0	0	1
cell4945	1	0	1	1	0	1	0
cell4946	0	0	0	0	0	0	1
cell4947	0	0	0	0	0	1	1
cell4948	0	1	0	1	0	0	1
cell4949	0	0	0	1	0	1	1
cell4950	0	0	1	1	0	1	1
cell4951	0	0	1	1	0	1	1
cell4952	0	0	0	0	0	1	1
cell4953	0	0	0	1	0	1	1
cell4954	0	1	0	1	0	0	1
cell4955	0	0	1	1	0	1	1
cell4956	0	0	0	0	0	1	1
cell4957	1	0	1	1	0	1	0
cell4958	0	1	0	1	0	0	1
cell4959	0	0	0	0	0	1	1
cell4960	0	1	0	1	0	1	1
cell4961	0	0	0	0	0	0	1
cell4962	0	0	1	1	0	1	1
cell4963	0	0	0	0	0	0	1
cell4964	0	0	1	1	0	1	1
cell4965	0	0	0	0	0	0	1
cell4966	0	1	0	1	0	1	1
cell4967	0	0	0	0	0	1	1
cell4968	0	0	0	0	0	0	1
cell4969	1	0	1	1	0	1	0
cell4970	0	0	1	1	0	1	1
cell4971	0	0	0	0	0	0	1
cell4972	1	0	1	1	0	1	0
cell4973	0	0	1	1	0	1	1
cell4974	1	0	1	1	0	1	0
cell4975	0	0	0	1	0	1	1
cell4976	0	0	0	1	0	1	1
cell4977	0	1	0	1	0	0	1
cell4978	0	1	0	1	0	1	1
cell4979	0	0	1	1	0	1	1
cell4980	0	1	0	1	0	0	1
cell4981	0	1	0	1	0	0	1
cell4982	0	1	0	1	0	1	1
cell4983	0	1	0	1	0	1	1
cell4984	0	1	0	1	0	1	1
cell4985	1	0	1	1	0	1	0
cell4986	1	0	1	1	0	1	0
cell4987	0	1	0	1	0	1	1
cell4988	0	1	0	1	0	1	1
cell4989	0	1	0	1	0	1	1
cell4990	0	1	0	1	0	0	1
cell4991	0	0	1	1	0	1	1
cell4992	0	0	0	0	0	0	1
cell4993	0	0	0	0	0	1	1
cell4994	1	0	1	1	0	1	0
cell4995	0	1	0	1	0	1	1
cell4996	0	0	0	0	0	0	1
cell4997	0	1	0	1	0	0	1
cell4998	0	1	0	1	0	0	1
cell4999	0	1	0	1	0	0	1
cell5000	0	1	0	1	0	1	1
cell5001	0	0	1	1	0	1	1
cell5002	0	0	0	0	0	0	1
cell5003	1	0	1	1	0	1	0
cell5004	0	1	0	1	0	1	1
cell5005	0	0	0	0	0	1	1
cell5006	0	0	1	1	0	1	1
cell5007	0	0	0	0	0	1	1
cell5008	0	0	0	0	0	0	1
cell5009	0	0	0	0	0	1	1
cell5010	0	1	0	1	0	1	1
cell5011	0	0	0	0	0	1	1
cell5012	0	0	0	0	0	1	1
cell5013	1	0	1	1	0	1	0
cell5014	0	0	1	1	0	1	1
cell5015	0	1	0	1	0	0	1
cell5016	0	0	1	1	0	1	1
cell5017	0	0	0	1	0	1	1
cell5018	0	1	0	1	0	0	1
cell5019	0	1	0	1	0	1	1
cell5020	0	0	1	1	0	1	1
cell5021	0	1	0	1	0	0	1
cell5022	0	0	1	1	0	1	1
cell5023	0	0	0	0	0	1	1
cell5024	0	0	0	0	0	0	1
cell5025	0	1	0	1	0	0	1
cell5026	0	1	0	1	0	0	1
cell5027	0	0	1	1	0	1	1
cell5028	0	1	0	1	0	1	1
cell5029	0	0	0	1	0	1	1
cell5030	0	1	0	1	0	0	1
cell5031	1	0	1	1	0	1	0
cell5032	0	1	0	1	0	0	1
cell5033	0	0	0	0	0	1	1
cell5034	0	1	0	1	0	1	1
cell5035	0	0	0	0	0	0	1
cell5036	0	0	0	0	0	0	1
cell5037	0	1	0	1	0	0	1
cell5038	0	1	0	1	0	1	1
cell5039	0	1	0	1	0	1	1
cell5040	1	0	1	1	0	1	0
cell5041	0	0	1	1	0	1	1
cell5042	0	1	0	1	0	0	1
cell5043	0	0	0	0	0	1	1
cell5044	0	1	0	1	0	0	1
cell5045	0	0	0	1	0	1	1
cell5046	0	0	0	0	0	0	1
cell5047	1	0	1	1	0	1	0
cell5048	0	1	0	1	0	1	1
cell5049	0	1	0	1	0	1	1
cell5050	0	0	0	0	0	0	1
cell5051	0	0	0	1	0	1	1
cell5052	0	0	0	1	0	1	1
cell5053	0	0	0	0	0	1	1
cell5054	1	0	1	1	0	1	0
cell5055	0	1	0	1	0	1	1
cell5056	0	0	1	1	0	1	1
cell5057	1	0	1	1	0	1	0
cell5058	0	1	0	1	0	0	1
cell5059	0	1	0	1	0	1	1
cell5060	0	0	0	0	0	0	1
cell5061	0	0	0	0	0	0	1
cell5062	0	0	1	1	0	1	1
cell5063	0	0	1	1	0	1	1
cell5064	0	0	0	1	0	1	1
cell5065	1	0	1	1	0	1	0
cell5066	0	0	0	0	0	1	1
cell5067	0	0	0	1	0	1	1
cell5068	0	0	0	0	0	0	1
cell5069	1	0	1	1	0	1	0
cell5070	1	0	1	1	0	1	0
cell5071	0	0	0	0	0	1	1
cell5072	0	0	1	1	0	1	1
cell5073	0	1	0	1	0	0	1
cell5074	0	0	0	0	0	0	1
cell5075	0	0	0	0	0	0	1
cell5076	0	0	0	0	0	0	1
cell5077	0	0	0	1	0	1	1
cell5078	1	0	1	1	0	1	0
cell5079	0	0	0	0	0	1	1
cell5080	0	0	0	0	0	0	1
cell5081	1	0	1	1	0	1	0
cell5082	0	0	0	1	0	1	1
cell5083	0	0	1	1	0	1	1
cell5084	0	0	0	0	0	0	1
cell5085	0	0	0	0	0	0	1
cell5086	1	0	1	1	0	1	0
cell5087	1	0	1	1	0	1	0
cell5088	1	0	1	1	0	1	0
cell5089	0	0	0	0	0	0	1
cell5090	0	0	0	0	0	1	1
cell5091	1	0	1	1	0	1	0
cell5092	0	0	1	1	0	1	1
cell5093	0	0	0	0	0	0	1
cell5094	0	0	1	1	0	1	1
cell5095	0	1	0	1	0	0	1
cell5096	0	0	1	1	0	1	1
cell5097	0	0	1	1	0	1	1
cell5098	0	1	0	1	0	1	1
cell5099	0	0	0	0	0	1	1
cell5100	0	0	0	0	0	1	1
cell5101	0	1	0	1	0	1	1
cell5102	0	1	0	1	0	1	1
cell5103	0	0	0	0	0	0	1
cell5104	0	0	0	0	0	1	1
cell5105	0	0	0	0	0	1	1
cell5106	0	0	0	0	0	0	1
cell5107	0	0	0	1	0	1	1
cell5108	0	0	0	0	0	0	1
cell5109	0	0	1	1	0	1	1
cell5110	0	0	0	0	0	1	1
cell5111	0	1	0	1	0	1	1
cell5112	0	0	0	0	0	1	1
cell5113	0	0	0	0	0	1	1
cell5114	0	0	0	0	0	1	1
cell5115	1	0	1	1	0	1	0
cell5116	0	1	0	1	0	1	1
cell5117	0	0	0	0	0	0	1
cell5118	0	0	0	0	0	0	1
cell5119	0	0	0	0	0	0	1
cell5120	0	0	0	0	0	0	1
cell5121	0	0	1	1	0	1	1
cell5122	0	1	0	1	0	0	1
cell5123	0	0	0	1	0	1	1
cell5124	0	0	0	0	0	0	1
cell5125	0	0	1	1	0	1	1
cell5126	0	0	0	0	0	1	1
cell5127	0	1	0	1	0	0	1
cell5128	0	0	0	0	0	1	1
cell5129	0	1	0	1	0	0	1
cell5130	0	0	0	0	0	0	1
cell5131	0	0	0	0	0	1	1
cell5132	1	0	1	1	0	1	0
cell5133	0	0	0	0	0	0	1
cell5134	0	1	0	1	0	1	1
cell5135	0	1	0	1	0	0	1
cell5136	0	1	0	1	0	1	1
cell5137	1	0	1	1	0	1	0
cell5138	0	0	0	0	0	0	1
cell5139	0	0	0	0	0	0	1
cell5140	0	0	0	0	0	1	1
cell5141	0	0	0	0	0	1	1
cell5142	0	0	0	0	0	0	1
cell5143	0	0	0	1	0	1	1
cell5144	0	0	0	1	0	1	1
cell5145	0	1	0	1	0	0	1
cell5146	0	0	0	1	0	1	1
cell5147	0	0	0	0	0	1	1
cell5148	0	0	0	0	0	1	1
cell5149	0	0	1	1	0	1	1
cell5150	0	0	0	0	0	1	1
cell5151	0	1	0	1	0	0	1
cell5152	1	0	1	1	0	1	0
cell5153	0	0	0	1	0	1	1
cell5154	0	1	0	1	0	1	1
cell5155	0	0	1	1	0	1	1
cell5156	0	0	0	0	0	0	1
cell5157	0	0	1	1	0	1	1
cell5158	0	1	0	1	0	1	1
cell5159	0	0	1	1	0	1	1
cell5160	0	1	0	1	0	0	1
cell5161	0	0	0	1	0	1	1
cell5162	0	0	0	0	0	0	1
cell5163	0	0	0	0	0	1	1
cell5164	0	0	1	1	0	1	1
cell5165	0	0	0	1	0	1	1
cell5166	0	0	0	1	0	1	1
cell5167	0	0	0	0	0	1	1
cell5168	0	0	0	0	0	0	1
cell5169	0	1	0	1	0	1	1
cell5170	0	0	1	1	0	1	1
cell5171	0	1	0	1	0	0	1
cell5172	0	1	0	1	0	0	1
cell5173	0	0	0	0	0	1	1
cell5174	0	0	0	1	0	1	1
cell5175	0	1	0	1	0	0	1
cell5176	0	1	0	1	0	0	1
cell5177	0	0	0	1	0	1	1
cell5178	0	0	0	0	0	0	1
cell5179	1	0	1	1	0	1	0
cell5180	0	1	0	1	0	1	1
cell5181	0	0	0	0	0	1	1
cell5182	1	0	1	1	0	1	0
cell5183	1	0	1	1	0	1	0
cell5184	0	1	0	1	0	1	1
cell5185	0	0	0	0	0	0	1
cell5186	0	0	0	0	0	0	1
cell5187	0	0	0	1	0	1	1
cell5188	0	1	0	1	0	0	1
cell5189	0	1	0	1	0	1	1
cell5190	0	0	0	0	0	1	1
cell5191	0	0	0	0	0	1	1
cell5192	0	0	0	0	0	0	1
cell5193	0	1	0	1	0	1	1
cell5194	1	0	1	1	0	1	0
cell5195	0	1	0	1	0	1	1
cell5196	0	1	0	1	0	0	1
cell5197	0	0	0	0	0	0	1
cell5198	0	0	1	1	0	1	1
cell5199	0	0	0	0	0	0	1
cell5200	1	0	1	1	0	1	0
cell5201	0	0	0	1	0	1	1
cell5202	0	1	0	1	0	0	1
cell5203	0	1	0	1	0	0	1
cell5204	0	0	0	0	0	1	1
cell5205	0	0	0	1	0	1	1
cell5206	0	1	0	1	0	1	1
cell5207	0	0	0	0	0	1	1
cell5208	0	0	0	0	0	0	1
cell5209	0	0	0	0	0	1	1
cell5210	0	0	0	1	0	1	1
cell5211	0	0	0	0	0	0	1
cell5212	1	0	1	1	0	1	0
cell5213	0	0	0	0	0	0	1
cell5214	0	1	0	1	0	1	1
cell5215	0	1	0	1	0	1	1
cell5216	1	0	1	1	0	1	0
cell5217	0	1	0	1	0	1	1
cell5218	0	1	0	1	0	1	1
cell5219	0	1	0	1	0	0	1
cell5220	0	1	0	1	0	0	1
cell5221	0	0	0	0	0	1	1
cell5222	0	0	1	1	0	1	1
cell5223	0	0	1	1	0	1	1
cell5224	0	1	0	1	0	0	1
cell5225	0	0	1	1	0	1	1
cell5226	0	1	0	1	0	0	1
cell5227	1	0	1	1	0	1	0
cell5228	0	1	0	1	0	1	1
cell5229	0	0	0	0	0	0	1
cell5230	0	0	0	1	0	1	1
cell5231	1	0	1	1	0	1	0
cell5232	0	1	0	1	0	1	1
cell5233	0	0	0	0	0	1	1
cell5234	0	0	0	0	0	0	1
cell5235	0	0	0	1	0	1	1
cell5236	1	0	1	1	0	1	0
cell5237	0	0	1	1	0	1	1
cell5238	0	0	0	1	0	1	1
cell5239	0	0	0	0	0	1	1
cell5240	0	0	1	1	0	1	1
cell5241	0	1	0	1	0	1	1
cell5242	1	0	1	1	0	1	0
cell5243	0	0	0	0	0	0	1
cell5244	0	1	0	1	0	0	1
cell5245	0	0	0	0	0	0	1
cell5246	0	0	0	0	0	0	1
cell5247	0	1	0	1	0	0	1
cell5248	1	0	1	1	0	1	0
cell5249	0	0	1	1	0	1	1
cell5250	0	1	0	1	0	0	1
cell5251	0	0	0	0	0	1	1
cell5252	0	0	0	0	0	0	1
cell5253	0	0	0	0	0	1	1
cell5254	0	0	0	0	0	0	1
cell5255	0	0	0	1	0	1	1
cell5256	0	0	1	1	0	1	1
cell5257	0	0	0	1	0	1	1
cell5258	1	0	1	1	0	1	0
cell5259	0	1	0	1	0	1	1
cell5260	0	1	0	1	0	1	1
cell5261	0	0	0	1	0	1	1
cell5262	0	0	0	1	0	1	1
cell5263	0	1	0	1	0	0	1
cell5264	0	1	0	1	0	0	1
cell5265	0	1	0	1	0	0	1
cell5266	0	1	0	1	0	0	1
cell5267	0	0	0	1	0	1	1
cell5268	0	0	0	0	0	1	1
cell5269	1	0	1	1	0	1	0
cell5270	0	1	0	1	0	0	1
cell5271	0	1	0	1	0	1	1
cell5272	0	0	0	0	0	1	1
cell5273	0	0	0	1	0	1	1
cell5274	1	0	1	1	0	1	0
cell5275	0	1	0	1	0	1	1
cell5276	0	0	0	0	0	0	1
cell5277	0	0	0	1	0	1	1
cell5278	0	0	1	1	0	1	1
cell5279	0	0	0	0	0	1	1
cell5280	0	1	0	1	0	1	1
cell5281	0	1	0	1	0	0	1
cell5282	0	0	0	0	0	1	1
cell5283	0	1	0	1	0	0	1
cell5284	0	0	0	0	0	1	1
cell5285	0	0	0	0	0	1	1
cell5286	1	0	1	1	0	1	0
cell5287	0	0	0	0	0	0	1
cell5288	0	0	0	0	0	0	1
cell5289	0	1	0	1	0	1	1
cell5290	1	0	1	1	0	1	0
cell5291	0	1	0	1	0	1	1
cell5292	0	0	0	0	0	1	1
cell5293	0	0	0	0	0	0	1
cell5294	0	0	0	0	0	0	1
cell5295	0	1	0	1	0	1	1
cell5296	0	0	0	0	0	0	1
cell5297	0	1	0	1	0	0	1
cell5298	0	1	0	1	0	1	1
cell5299	0	1	0	1	0	1	1
cell5300	0	0	0	0	0	0	1
cell5301	0	0	0	0	0	0	1
cell5302	0	0	0	0	0	0	1
cell5303	1	0	1	1	0	1	0
cell5304	0	1	0	1	0	1	1
cell5305	0	1	0	1	0	0	1
cell5306	0	0	1	1	0	1	1
cell5307	0	0	1	1	0	1	1
cell5308	0	0	0	0	0	1	1
cell5309	1	0	1	1	0	1	0
cell5310	0	0	0	1	0	1	1
cell5311	0	0	0	0	0	0	1
cell5312	1	0	1	1	0	1	0
cell5313	1	0	1	1	0	1	0
cell5314	0	1	0	1	0	1	1
cell5315	0	1	0	1	0	1	1
cell5316	0	0	0	0	0	1	1
cell5317	0	0	1	1	0	1	1
cell5318	0	0	0	0	0	1	1
cell5319	0	0	0	0	0	1	1
cell5320	0	1	0	1	0	0	1
cell5321	0	1	0	1	0	1	1
cell5322	0	0	0	1	0	1	1
cell5323	0	1	0	1	0	1	1
cell5324	0	1	0	1	0	0	1
cell5325	0	1	0	1	0	1	1
cell5326	1	0	1	1	0	1	0
cell5327	0	0	0	0	0	0	1
cell5328	0	1	0	1	0	1	1
cell5329	0	1	0	1	0	1	1
cell5330	0	0	1	1	0	1	1
cell5331	0	1	0	1	0	1	1
cell5332	0	1	0	1	0	0	1
cell5333	1	0	1	1	0	1	0
cell5334	0	0	0	1	0	1	1
cell5335	0	0	0	0	0	1	1
cell5336	0	0	0	0	0	0	1
cell5337	0	0	0	1	0	1	1
cell5338	0	1	0	1	0	1	1
cell5339	0	0	0	0	0	1	1
cell5340	0	1	0	1	0	0	1
cell5341	0	0	0	1	0	1	1
cell5342	0	0	0	1	0	1	1
cell5343	1	0	1	1	0	1	0
cell5344	0	0	0	1	0	1	1
cell5345	1	0	1	1	0	1	0
cell5346	1	0	1	1	0	1	0
cell5347	0	1	0	1	0	0	1
cell5348	0	0	0	1	0	1	1
cell5349	1	0	1	1	0	1	0
cell5350	0	0	0	1	0	1	1
cell5351	0	0	0	0	0	0	1
cell5352	0	1	0	1	0	0	1
cell5353	0	0	0	0	0	1	1
cell5354	1	0	1	1	0	1	0
cell5355	0	1	0	1	0	1	1
cell5356	0	0	1	1	0	1	1
cell5357	0	0	0	0	0	0	1
cell5358	0	1	0	1	0	1	1
cell5359	0	1	0	1	0	1	1
cell5360	0	0	0	1	0	1	1
cell5361	1	0	1	1	0	1	0
cell5362	0	0	0	1	0	1	1
cell5363	0	0	0	1	0	1	1
cell5364	0	1	0	1	0	1	1
cell5365	1	0	1	1	0	1	0
cell5366	1	0	1	1	0	1	0
cell5367	0	0	0	0	0	1	1
cell5368	0	1	0	1	0	1	1
cell5369	0	0	0	0	0	0	1
cell5370	0	1	0	1	0	1	1
cell5371	0	1	0	1	0	0	1
cell5372	0	0	0	0	0	0	1
cell5373	0	0	1	1	0	1	1
cell5374	0	0	0	0	0	0	1
cell5375	0	1	0	1	0	0	1
cell5376	0	0	0	0	0	0	1
cell5377	0	0	0	0	0	0	1
cell5378	0	0	0	1	0	1	1
cell5379	0	1	0	1	0	0	1
cell5380	1	0	1	1	0	1	0
cell5381	0	1	0	1	0	0	1
cell5382	1	0	1	1	0	1	0
cell5383	0	0	0	0	0	0	1
cell5384	0	0	0	1	0	1	1
cell5385	1	0	1	1	0	1	0
cell5386	0	0	0	1	0	1	1
cell5387	0	1	0	1	0	0	1
cell5388	0	0	0	1	0	1	1
cell5389	1	0	1	1	0	1	0
cell5390	0	1	0	1	0	0	1
cell5391	0	1	0	1	0	0	1
cell5392	0	0	0	0	0	1	1
cell5393	0	0	1	1	0	1	1
cell5394	0	0	0	1	0	1	1
cell5395	0	0	0	0	0	1	1
cell5396	1	0	1	1	0	1	0
cell5397	0	0	1	1	0	1	1
cell5398	0	1	0	1	0	1	1
cell5399	0	0	1	1	0	1	1
cell5400	1	0	1	1	0	1	0
cell5401	0	0	0	1	0	1	1
cell5402	0	1	0	1	0	0	1
cell5403	0	0	0	0	0	1	1
cell5404	0	1	0	1	0	0	1
cell5405	0	0	1	1	0	1	1
cell5406	0	0	0	0	0	0	1
cell5407	0	0	0	0	0	1	1
cell5408	1	0	1	1	0	1	0
cell5409	0	0	0	0	0	0	1
cell5410	0	1	0	1	0	1	1
cell5411	0	0	0	0	0	0	1
cell5412	0	1	0	1	0	0	1
cell5413	0	0	0	0	0	0	1
cell5414	0	0	1	1	0	1	1
cell5415	0	0	0	0	0	1	1
cell5416	0	1	0	1	0	1	1
cell5417	0	0	0	0	0	0	1
cell5418	0	0	1	1	0	1	1
cell5419	0	1	0	1	0	0	1
cell5420	0	0	0	0	0	0	1
cell5421	0	0	0	1	0	1	1
cell5422	1	0	1	1	0	1	0
cell5423	1	0	1	1	0	1	0
cell5424	0	0	1	1	0	1	1
cell5425	0	0	0	1	0	1	1
cell5426	0	0	0	1	0	1	1
cell5427	0	1	0	1	0	1	1
cell5428	0	0	0	0	0	1	1
cell5429	0	1	0	1	0	0	1
cell5430	1	0	1	1	0	1	0
cell5431	0	0	0	1	0	1	1
cell5432	0	0	0	1	0	1	1
cell5433	0	1	0	1	0	1	1
cell5434	0	0	1	1	0	1	1
cell5435	0	0	0	0	0	0	1
cell5436	0	0	0	1	0	1	1
cell5437	0	1	0	1	0	1	1
cell5438	0	1	0	1	0	0	1
cell5439	0	1	0	1	0	1	1
cell5440	0	1	0	1	0	1	1
cell5441	0	0	0	0	0	0	1
cell5442	0	1	0	1	0	0	1
cell5443	0	0	1	1	0	1	1
cell5444	1	0	1	1	0	1	0
cell5445	0	1	0	1	0	0	1
cell5446	0	0	0	0	0	1	1
cell5447	0	0	0	0	0	1	1
cell5448	0	0	0	0	0	0	1
cell5449	0	0	0	0	0	0	1
cell5450	0	0	0	0	0	1	1
cell5451	1	0	1	1	0	1	0
cell5452	0	1	0	1	0	1	1
cell5453	0	0	1	1	0	1	1
cell5454	0	0	0	1	0	1	1
cell5455	1	0	1	1	0	1	0
cell5456	0	0	0	1	0	1	1
cell5457	0	0	1	1	0	1	1
cell5458	1	0	1	1	0	1	0
cell5459	0	0	1	1	0	1	1
cell5460	0	0	1	1	0	1	1
cell5461	0	1	0	1	0	1	1
cell5462	0	1	0	1	0	1	1
cell5463	0	0	0	1	0	1	1
cell5464	1	0	1	1	0	1	0
cell5465	0	1	0	1	0	0	1
cell5466	0	0	0	0	0	0	1
cell5467	0	0	1	1	0	1	1
cell5468	0	0	1	1	0	1	1
cell5469	0	1	0	1	0	0	1
cell5470	0	1	0	1	0	1	1
cell5471	0	1	0	1	0	1	1
cell5472	0	1	0	1	0	1	1
cell5473	0	0	1	1	0	1	1
cell5474	0	0	0	0	0	1	1
cell5475	0	1	0	1	0	1	1
cell5476	0	0	1	1	0	1	1
cell5477	0	0	0	0	0	1	1
cell5478	0	1	0	1	0	1	1
cell5479	1	0	1	1	0	1	0
cell5480	0	0	0	0	0	1	1
cell5481	0	0	0	0	0	0	1
cell5482	0	1	0	1	0	1	1
cell5483	0	0	0	1	0	1	1
cell5484	0	1	0	1	0	0	1
cell5485	0	1	0	1	0	0	1
cell5486	0	1	0	1	0	1	1
cell5487	0	0	1	1	0	1	1
cell5488	0	0	0	1	0	1	1
cell5489	0	1	0	1	0	0	1
cell5490	0	0	0	0	0	0	1
cell5491	0	0	0	0	0	0	1
cell5492	1	0	1	1	0	1	0
cell5493	0	0	0	0	0	1	1
cell5494	0	0	0	0	0	0	1
cell5495	0	1	0	1	0	0	1
cell5496	0	0	1	1	0	1	1
cell5497	1	0	1	1	0	1	0
cell5498	0	0	1	1	0	1	1
cell5499	0	0	0	1	0	1	1
cell5500	0	0	0	0	0	1	1
cell5501	0	0	0	0	0	0	1
cell5502	0	1	0	1	0	1	1
cell5503	1	0	1	1	0	1	0
cell5504	0	1	0	1	0	0	1
cell5505	0	1	0	1	0	1	1
cell5506	0	0	0	0	0	0	1
cell5507	0	0	1	1	0	1	1
cell5508	0	1	0	1	0	1	1
cell5509	0	1	0	1	0	1	1
cell5510	0	0	0	1	0	1	1
cell5511	0	0	1	1	0	1	1
cell5512	0	0	0	0	0	0	1
cell5513	0	1	0	1	0	0	1
cell5514	0	1	0	1	0	0	1
cell5515	1	0	1	1	0	1	0
cell5516	0	0	0	0	0	0	1
cell5517	1	0	1	1	0	1	0
cell5518	0	1	0	1	0	1	1
cell5519	0	1	0	1	0	0	1
cell5520	0	0	1	1	0	1	1
cell5521	0	1	0	1	0	0	1
cell5522	0	1	0	1	0	0	1
cell5523	0	0	0	0	0	1	1
cell5524	0	1	0	1	0	1	1
cell5525	0	0	0	0	0	0	1
cell5526	0	0	0	0	0	0	1
cell5527	0	0	0	1	0	1	1
cell5528	0	0	0	0	0	0	1
cell5529	0	0	0	1	0	1	1
cell5530	0	0	1	1	0	1	1
cell5531	0	0	0	0	0	1	1
cell5532	0	0	0	0	0	0	1
cell5533	0	1	0	1	0	0	1
cell5534	0	1	0	1	0	0	1
cell5535	0	1	0	1	0	0	1
cell5536	0	0	0	0	0	1	1
cell5537	0	0	0	0	0	0	1
cell5538	1	0	1	1	0	1	0
cell5539	0	0	0	0	0	1	1
cell5540	0	0	0	0	0	0	1
cell5541	0	0	0	0	0	0	1
cell5542	0	0	1	1	0	1	1
